,user,id,date,hashtags,text,data
409,journalnews,1302216677057323008,2020-09-05 15:07:04+00:00,,butler county officials warn labor day weekend dangers coronavirus very careful,Butler County officials warn of Labor Day weekend dangers for coronavirus We have to be very very careful
410,Sen_JoeManchin,1302216659286011904,2020-09-05 15:07:00+00:00,#COVID19,free covid19 testing protect around getting tested coronavirus find free testing event near visit coronavirus resource page click covid19 testing button full list locations,FREE COVID19 TESTING You can protect those around you by getting tested for the coronavirus To find a free testing event near you visit my coronavirus resource page and click the COVID19 Testing button for a full list of locations
411,FramSource,1302216645004406784,2020-09-05 15:06:56+00:00,#Framingham #Stopthespread #coronavirus,gov baker one afford gather large groups framingham stopthespread coronavirus massgovernor karenspilka repjacklewis mariarobinsonma,Gov Baker No One Can Afford To Gather in Large Groups in Framingham Stopthespread coronavirus MassGovernor KarenSpilka RepJackLewis mariarobinsonMA
412,HeadlineKwt,1302216629963624448,2020-09-05 15:06:53+00:00,#kuwait #news #covid_19 #coronavirus #kuwaitnews #stayhome #stayhome #staysafe #headlinekwt,05september2020 kuwait covid19 cases active cases 8520 new cases detected 720 deaths 3 recovered 486 total cases detected 88963 deaths 540 recovered 79903 kuwait news covid19 coronavirus kuwaitnews stayhome staysafe headlinekwt,05SEPTEMBER2020 KUWAIT COVID19 CASES Active Cases 8520 NEW CASES Detected 720 Deaths 3 Recovered 486 TOTAL CASES Detected 88963 Deaths 540 Recovered 79903 kuwait news covid19 coronavirus kuwaitnews stayhome staysafe headlinekwt
413,happee_accident,1302216621424029696,2020-09-05 15:06:51+00:00,,math correct 42400 people tested positive coronavirus,Is my math correct 42400 more people have tested positive for the coronavirus
414,Thomas_Wilckens,1302216609638080512,2020-09-05 15:06:48+00:00,#HerdImmunity #pandemic #coronavirus #covid19 #covid_19 #corona #restrictions #immunity,herdimmunity closer scientists thought pandemic coronavirus covid19 covid19 corona restrictions immunity read also amp,What if HerdImmunity Is Closer Than Scientists Thought pandemic coronavirus covid19 covid19 corona restrictions immunity Read also amp
415,mikeapedia101,1302216603434614784,2020-09-05 15:06:46+00:00,,mbta teaming bostonarea cities build 14 miles bus lanes amid coronavirus pandemic via bostonglobe,MBTA teaming with Bostonarea cities to build 14 miles of bus lanes amid coronavirus pandemic via BostonGlobe
416,Wwolfhunt,1302216561915289600,2020-09-05 15:06:37+00:00,,190000 people dead number growing every day trump thinks important coronavirus,So 190000 people are dead the number is growing every day and Trump thinks this is more important than coronavirus
419,BLPP_Leader,1302216560380129280,2020-09-05 15:06:36+00:00,#COVID #coronavirus #Police #freedom,rt everyone know endgame governments trying bring must resisted covid coronavirus police freedom bbcnews skynewsbreak pierscorbyn,RT to everyone you know This is the endgame of what our governments are trying to bring in But must be resisted COVID coronavirus Police freedom BBCNews SkyNewsBreak PiersCorbyn
420,blckneck62,1302216533788299264,2020-09-05 15:06:30+00:00,,trump cites coronavirus announces border crackdown new york times,Trump Cites Coronavirus as He Announces a Border Crackdown The New York Times
421,dzbreaking1,1302216526574030848,2020-09-05 15:06:28+00:00,#Algeria #Algerie #Coronavirus #COVID19 #WesternSahara #AminatouHaidar #WesternSahara,algeria algerie coronavirus covid19 westernsahara aminatouhaidar warns dangers illegal guergarat breach peace westernsahara calling closure,Algeria Algerie Coronavirus COVID19 WesternSahara AminatouHaidar warns against dangers of the illegal Guergarat breach on peace in WesternSahara calling for its closure
422,TelanganaToday,1302216501437505536,2020-09-05 15:06:22+00:00,,indigenous brazilians launch coronavirus tracing app,Indigenous Brazilians launch coronavirus tracing app
423,hashtagIoT,1302216489618100224,2020-09-05 15:06:19+00:00,#InternetOfThings,beat coronavirus internet things internetofthings,How to beat coronavirus with the Internet of Things InternetOfThings
424,KekanaModjadji,1302216468340375552,2020-09-05 15:06:14+00:00,#coronavirus #CoronavirusSA,lost loved one coronavirus coronavirussa minutes ago mixed feelings whether go pay condolences gowhat done make sure dont get infected talking close family ngwana rangwane,We just lost our loved one coronavirus CoronavirusSA few minutes ago We have mixed feelings as to whether we should go pay our condolences or not to goWhat should be done to make sure that we dont get infected ourselves Am talking about a very close family Ngwana rangwane
425,Robsmith555,1302216465408499712,2020-09-05 15:06:14+00:00,#coronavirus #secondwave,coronavirus almost 9000 france nearly 2000 uk yesterday sign secondwave,coronavirus almost 9000 in France and nearly 2000 in the UK yesterday is this a sign of a secondwave
427,Rosiejanele,1302216461654675456,2020-09-05 15:06:13+00:00,,worlds oldest medical journal says russian coronavirus vaccine safe highly effective via skwawkbox,Worlds oldest medical journal says Russian coronavirus vaccine safe and highly effective via skwawkbox
428,sherenejose,1302216457946882048,2020-09-05 15:06:12+00:00,,twothirds new coronavirus infections uk under40s via mailonline,Twothirds of new coronavirus infections in the UK are in under40s via MailOnline
429,NalaManatee,1302216456336281600,2020-09-05 15:06:11+00:00,,yep dispensers sanitizer prevent corona virus doesnt exist hoarders bunch,Yep as dispensers for the sanitizer to prevent Corona virus that doesnt exist hoarders bunch
430,Fromgirltogirl,1302216444994883584,2020-09-05 15:06:09+00:00,#Movie #Tenet #Hollywood #movies #mulan #mulan,would go movie theater coronavirus pandemic big budget films like tenet showing theaters hollywood testing waters also identifying whether streaming new movies like mulan,Would you go to a Movie Theater during the coronavirus pandemic With big budget films like Tenet showing in theaters Hollywood is testing the waters But they are also identifying whether streaming new movies like mulan will be
431,Fromgirltogirl,1302216437872951296,2020-09-05 15:06:07+00:00,#Movie #Tenet #Hollywood,would go movie theater coronavirus pandemic big budget films like tenet showing theaters hollywood testing waters also identifying whether streaming new,Would you go to a Movie Theater during the coronavirus pandemic With big budget films like Tenet showing in theaters Hollywood is testing the waters But they are also identifying whether streaming new
432,Booduh,1302216429203329024,2020-09-05 15:06:05+00:00,,wonder many peopleespecially 70s past years died coronavirus never counted enteroviruse season im happy feeling better odd things virus id 1st like know ive already believe,I wonder how many peopleESPECIALLY in their 70s in past years died of a Coronavirus but was never counted as such Were in enteroviruse season now Im happy your feeling better very odd things about this virus Id 1st like to know if Ive already had it Which I believe I did
433,RedbridgeLive,1302216429194878976,2020-09-05 15:06:05+00:00,#coronavirus,3 golden rules help fight coronavirus 1 wear face covering around others dont live 2 keep 2m apart whenever possible 3 wash sanitise hands regularly info,3 golden rules to help fight the coronavirus 1 Wear a face covering when around others you dont live with 2 Keep 2m apart whenever possible 3 Wash or sanitise your hands regularly More info
437,Sivapalan,1302216423360598016,2020-09-05 15:06:03+00:00,#coronavirus #GenerationCovid,believe every health worker protected coronavirus wherever live sign petition 10downingstreet help protect generationcovid,I believe every health worker should be protected from coronavirus wherever they live Sign the petition to 10DowningStreet to help me protect GenerationCovid
438,jamiedupree,1302216421137690624,2020-09-05 15:06:03+00:00,,988 coronavirus cases reported us friday 7day average ticked 861 deaths per day 51000 new virus cases reported friday largest number new daily cases since august 15 7day case average near 41000 11 days,988 Coronavirus cases were reported in the US on Friday The 7day average ticked down to 861 deaths per day The over 51000 new virus cases reported on Friday were the largest number of new daily cases since August 15 The 7day case average has been near 41000 for 11 days
439,ManLeeHood,1302216415714267136,2020-09-05 15:06:02+00:00,,photos 10 countries around world show americans say embarrassed us coronavirus response,Photos from 10 countries around the world show why most Americans say they are embarrassed by the US coronavirus response
440,edparnell,1302216407673835520,2020-09-05 15:06:00+00:00,,uk coronavirus live police vow everything within power tackle illegal raves amid calls delay next years alevel gcse exams london evening standard,UK coronavirus LIVE Police vow to do everything within our power to tackle illegal raves amid calls to delay next years ALevel and GCSE exams London Evening Standard
442,164210Y,1302216403882323968,2020-09-05 15:05:59+00:00,,im sure hes long dead probably killed coronavirus like dr wuhan,Im sure hes long dead Probably killed by coronavirus just like the Dr in Wuhan
444,Nichola42584115,1302216370785058816,2020-09-05 15:05:51+00:00,,woman sets fire sofa pretends coronavirus sex worker working pedo cops sent police lodging house retrieve lap top deadman contained police snuff flms kids married name dead man hung,Woman sets fire to sofa then pretends she has coronavirus THIS SEX WORKER WAS WORKING FOR PEDO COPS SHE WAS SENT TO POLICE LODGING HOUSE TO RETRIEVE LAP TOP OF DEADMAN WHICH CONTAINED POLICE SNUFF FLMS OF KIDS SHE WAS MARRIED IN NAME ONLY TO DEAD MAN HUNG
445,19hummingbird83,1302216364036435968,2020-09-05 15:05:49+00:00,,inhaled nitric oxide shown fight covid19 coronavirus first ive heard interesting,Inhaled Nitric Oxide shown to fight Covid19 coronavirus First Ive heard of this Very interesting
446,Lessright,1302216359166783488,2020-09-05 15:05:48+00:00,,level shambles coronavirus shambles youre sounding like tory sycophant amp government apologist take scales eyes unless like live little little world make believe,A level shambles coronavirus shambles youre sounding like a Tory Sycophant amp Government apologist take those scales from your eyes unless you like to live in your little own little world of make believe
447,AmyMcGorry,1302216344826449920,2020-09-05 15:05:45+00:00,#VitaminD #coronavirus,vitamin deficiency may increase coronavirus risk study says vitamind coronavirus,Vitamin D deficiency may increase coronavirus risk study says VitaminD coronavirus
448,PostBoro,1302216343832481792,2020-09-05 15:05:45+00:00,#coronavirus #SocialDistance,minimize facetoface contact spreads coronavirus via nose eyes use bostapp instead communicate safely people nearby keeping socialdistance download free apple amp google,Minimize facetoface contact that spreads coronavirus via Nose and Eyes use BostApp instead to communicate safely with people nearby while keeping SocialDistance download for free at Apple amp Google
449,progressivepush,1302216337045979136,2020-09-05 15:05:43+00:00,#TrumpViirus,trumpviirus us coronavirus deaths projected double 410000 january,TrumpViirus US coronavirus deaths projected to more than double to 410000 by January
450,Entail2,1302216331773841408,2020-09-05 15:05:42+00:00,,coronavirus tests may picking dead traces virus,Coronavirus tests may be picking up dead traces of virus
451,Angellight21,1302216318310023168,2020-09-05 15:05:38+00:00,,faces covid twitter page puts human face toll coronavirus via msnbc,Faces of COVID Twitter page puts human face on toll of coronavirus via msnbc
452,VitSupp,1302216300861648896,2020-09-05 15:05:34+00:00,#Vitsupp #COVID #coronapsread #coronavirus #pandemic2020 #covidcrisis #symptoms #causes #lifestyle #happiness #prevention #treatment #cure #healthylifestyle,comes covid19 prevention way today check video vitsupp covid19 coronapsread coronavirus pandemic2020 covidcrisis symptoms causes lifestyle happiness prevention treatment cure healthylifestyle,When it comes to COVID19 prevention is the only way out today Check out our video Vitsupp COVID19 coronapsread coronavirus pandemic2020 covidcrisis symptoms causes lifestyle happiness prevention treatment cure healthylifestyle
453,gintokisdick,1302216299129364480,2020-09-05 15:05:34+00:00,,whenever see novel coronavirus immediately think oh cool wrote book,whenever i see novel coronavirus i immediately think oh cool it wrote a book
454,tendaimanzvanz2,1302216296021585920,2020-09-05 15:05:33+00:00,,namibia trains dogs detect coronavirus,Namibia Trains Dogs To Detect Coronavirus
455,wallstsolver,1302216294029291520,2020-09-05 15:05:33+00:00,,university professor argentina dies suspected coronavirus zoom call,University professor in Argentina dies of suspected coronavirus on Zoom call
456,MargoGalvin,1302216293052022784,2020-09-05 15:05:32+00:00,,think would find whole lot depressing catching coronavirus,I think you would find it a whole lot more depressing catching Coronavirus
457,arabtimeskuwait,1302216290279579648,2020-09-05 15:05:32+00:00,#Kuwait #Coronavirus #coronaviruupdates #coronaviruskuwait,720 new infections 486 recover coronavirus kuwait coronavirus coronaviruupdates coronaviruskuwait,720 new infections 486 recover from coronavirus Kuwait Coronavirus coronaviruupdates coronaviruskuwait
458,parrotngblog,1302216286735183872,2020-09-05 15:05:31+00:00,,coronavirus patients less likely transmit disease week study,Coronavirus patients less likely to transmit disease after a week Study
459,BeingShubham09,1302216281051992064,2020-09-05 15:05:30+00:00,#Batman #Batman #coronavirus #COVID19 #RobertPattinson #getwellsoon,biggest irony 2020 batman gets infected virus spread bat get well soon batman rpattinsonfr batman coronavirus covid19 robertpattinson getwellsoon,Biggest Irony of 2020 Batman gets infected with the virus spread by the Bat Get well soon Batman rpattinsonfr Batman coronavirus COVID19 RobertPattinson getwellsoon
460,jeffsguardian,1302216261628301312,2020-09-05 15:05:25+00:00,#coronavirus,beginning agree coronavirus goes back factory modified bigger killer weather turns cold like spanish flu donald trump may turn least worries end 20 start 21 could historymaking,Just the beginning I agree If coronavirus goes back to the factory to be modified to be a bigger killer when the weather turns cold like the Spanish Flu did Donald Trump may turn out to be the least of our worries The end of 20 start of 21 could be historymaking
461,MyMartialArtsTV,1302216224756072448,2020-09-05 15:05:16+00:00,,somerville greenlights gyms businesses phase 3 coronavirus reopening boston herald,Somerville greenlights gyms other businesses for Phase 3 coronavirus reopening Boston Herald
462,TwinMomJV,1302216208519966720,2020-09-05 15:05:12+00:00,#coronavirus #normalize #signs #newnormal #mask #nytough #firstofmany,wondering would normalize law yet common courtesy taken extreme coronavirus normalize signs newnormal mask nytough firstofmany halfmoon new york,I was wondering when this would ALL normalize its not a law yet but a common courtesy taken to the extreme coronavirus normalize signs newnormal mask nytough firstofmany Halfmoon New York
463,COV19DataTweet,1302216206447980544,2020-09-05 15:05:12+00:00,#COVID #COV #Data #CoronaVirus,covid19 us total graphs 20200905 covid cov data coronavirus,COVID19 US Total Graphs 20200905 COVID COV Data CoronaVirus
464,COV19DataTweet,1302216194926292992,2020-09-05 15:05:09+00:00,#COVID #COV #Data #CoronaVirus,covid19 global total graphs 20200905 covid cov data coronavirus,COVID19 Global Total Graphs 20200905 COVID COV Data CoronaVirus
465,FirstpostSports,1302216193630117888,2020-09-05 15:05:09+00:00,#coronavirus,scotlands nations league clash czech republic monday go ahead planned uefa said saturday despite czechs appearing call game due concerns spread coronavirus squad,Scotlands Nations League clash with the Czech Republic on Monday will go ahead as planned UEFA said on Saturday despite the Czechs appearing to call the game off due to concerns over the spread of coronavirus in their squad
466,COV19DataTweet,1302216191755333632,2020-09-05 15:05:08+00:00,#COVID #COV #Data #CoronaVirus,covid19 global top 10 changes 24 hours 20200905 covid cov data coronavirus,COVID19 Global Top 10 changes over 24 hours 20200905 COVID COV Data CoronaVirus
467,COV19DataTweet,1302216188269940736,2020-09-05 15:05:07+00:00,#COVID #COV #Data #CoronaVirus,covid19 global top 10 totals 20200905 covid cov data coronavirus,COVID19 Global Top 10 totals 20200905 COVID COV Data CoronaVirus
469,kiskismaastakin,1302216176538275840,2020-09-05 15:05:05+00:00,,divine light mr trump wanted use corona virus,Is that the same divine light Mr Trump wanted to use against the Corona Virus
470,mikecoulson48,1302216172960612352,2020-09-05 15:05:04+00:00,#BanWetMarkets,ban wildlife markets prevent future pandemics like coronavirus urges un biodiversity chief wet markets inhumane breeding grounds animalborne diseases please sign animalequalitys petition banwetmarkets,Ban wildlife markets to prevent future pandemics like coronavirus urges UN biodiversity chief Wet markets are inhumane and breeding grounds for animalborne diseases Please sign AnimalEqualitys petition to BanWetMarkets
471,YDdraigGoch12,1302216172134445056,2020-09-05 15:05:04+00:00,,symptoms covid19 typically appear 214 days exposure severe acute respiratory syndrome coronavirus 2 sarscov2 virus dont think anyone knows certain tbh,Symptoms of COVID19 typically appear 214 days after exposure to the severe acute respiratory syndrome coronavirus 2 SARSCoV2 virus Dont think anyone knows for certain tbh
472,raeedskoot,1302216167587745792,2020-09-05 15:05:03+00:00,#cancelcoronavirus,lets cancel coronavirus cancelcoronavirus,lets cancel the coronavirus cancelcoronavirus
473,jaxdotcom,1302216156070252544,2020-09-05 15:05:00+00:00,,coronavirus heres need know saturday morning sept 5,CORONAVIRUS Heres what you need to know this Saturday morning Sept 5
474,Oye_Safi,1302216145240567808,2020-09-05 15:04:57+00:00,,corona virus 15 september,Corona Virus To 15 September
475,fotogem,1302216142224871424,2020-09-05 15:04:56+00:00,,trump appears surrender coronavirus spread embraces deadlier herd strategy via msnbc,Trump appears to surrender to coronavirus spread embraces deadlier herd strategy via msnbc
476,MDRC_News,1302216130291998720,2020-09-05 15:04:54+00:00,#Census #poor #coronavirus,census response poor minority neighborhoods undermined coronavirus writes theresarose usatoday w data reporting nicholsmarkc amp mikestucka,Census response in poor and minority neighborhoods is undermined by coronavirus writes theresarose usatoday w data reporting by nicholsmarkc amp MikeStucka
477,peterlautenbac1,1302216121878183936,2020-09-05 15:04:52+00:00,,dr janette nesheiwat progress made coronavirus keep taking precautions fight spread,Dr Janette Nesheiwat Progress being made against coronavirus but keep taking precautions to fight spread
478,skirtsblackmass,1302216116647780352,2020-09-05 15:04:50+00:00,,corona virus catalyzed collective punishment us 2012 allegation fedlocal freemason involvement 1966 slaying cheri jo bates victim ova used cloning project produced smith deracination follows heel fab disease pandemic,Corona Virus catalyzed collective punishment on the US for a 2012 allegation of Fedlocal FREEMASON involvement in the 1966 slaying of Cheri Jo Bates Victim ova was used in a cloning project that produced Will Smith DERACINATION follows on the heel of this fab disease pandemic
479,freedomgirl2011,1302216109198901248,2020-09-05 15:04:49+00:00,#BREAKING #Melbourne #lockdown #Australia #Victoria #coronavirus,breaking melbourne police clash antilockdown protesters hundreds gather freedom day rally australia videos calling state authorities rescind victorias stagefour coronavirus restrictions include nightly curfew,BREAKING Melbourne police clash with antilockdown protesters as hundreds gather for Freedom Day rally in Australia Videos calling on state authorities to rescind Victorias stagefour coronavirus restrictions which include a nightly curfew
480,politicalHEDGE,1302216106904608768,2020-09-05 15:04:48+00:00,,coronavirus pope francis travel outside rome 1st time since february,Coronavirus Pope Francis to travel outside Rome for 1st time since February
482,MrsThorne5,1302216094703378432,2020-09-05 15:04:45+00:00,,last night daughter told didnt want go back school shed heard get coronavirus pass adults didnt want pass daddy heartbreaking good books deal smithsmm michaelrosenyes teamenglish1,Last night my daughter told me she didnt want to go back to school because shed heard that she can get Coronavirus and pass it to adults and didnt want to pass it to me and her daddy Heartbreaking Any good books to deal with this smithsmm MichaelRosenYes TeamEnglish1
483,Thomas_Wilckens,1302216090316087296,2020-09-05 15:04:44+00:00,#Immunity #WHO #pandemic #coronavirus #covid19 #covid_19 #corona #restrictions,swedens herd immunity mastermind gets promoted seems least learning mistakes pandemic coronavirus covid19 covid19 corona restrictions read also amp,Swedens Herd Immunity Mastermind Gets Promoted by WHO Seems at least WHO is learning from its mistakes pandemic coronavirus covid19 covid19 corona restrictions Read also amp
484,speakforjobs,1302216088613130240,2020-09-05 15:04:44+00:00,#RRBExamDate #speakforhsscstudents,video belong corona virus video belong huge unemployment india given government virus virus distroy india youth dream rrbexamdate speakforhsscstudents narendramodi pmoindia nsitharaman nsitharamanoffc,This video is not belong to any corona virus but this video is belong to huge unemployment in india given by government virus and this virus distroy the india youth dream RRBExamDate speakforhsscstudents narendramodi PMOIndia nsitharaman nsitharamanoffc
485,BoRaGo18,1302216088227213312,2020-09-05 15:04:44+00:00,,tired exactly read carnivorous corona virus,How tired exactly I can be to read carnivorous as corona virus
486,OneMoonCircles,1302216074893680640,2020-09-05 15:04:40+00:00,,deep pandemic doesnt understand novel part novel coronavirus takes work isnt uneducated anti educated surprise find climate denial twitter feed im blocking bad faith account,Were this deep into the pandemic and she doesnt understand the novel part of novel coronavirus That takes work It isnt being uneducated Its anti educated It was no surprise for me to find climate denial in her Twitter feed Im blocking this bad faith account
487,InvestorVenture,1302216061413195776,2020-09-05 15:04:37+00:00,,coronavirus stimulus mike pence says congress pass government funding,Coronavirus stimulus Mike Pence says Congress to pass government funding
488,mtba44,1302216044770201600,2020-09-05 15:04:33+00:00,,bbc news coronavirus lockdown made miscarriage far traumatic dont get wrong feel totally sorry let remember,BBC News Coronavirus Lockdown made my miscarriage far more traumatic Dont get me wrong I feel totally sorry for them BUT let remember this is for all not a few
489,wildcardbalto,1302216031973380096,2020-09-05 15:04:30+00:00,,healthy young adults 2123 years old essentially living bubble similar people young people risk getting seriously ill dying coronavirus look numbers amp data liberals love say believe science,These are healthy young adults 2123 years old who essentially are living in a bubble of similar people These young people are not at risk of getting seriously ill or dying from Coronavirus Look at the numbers amp data As liberals love to say Believe The Science
490,JosRamnLorenzo1,1302216029184110592,2020-09-05 15:04:30+00:00,,mexico records 6196 new coronavirus cases 522 deaths article amp reuters,Mexico records 6196 new coronavirus cases 522 more deaths Article AMP Reuters
491,markhillary,1302216023484006400,2020-09-05 15:04:28+00:00,,coronavirus nightclub owners insist venues made covid19 safe pandemic keeps shut sitting car park sounds like good night,Coronavirus Nightclub owners insist venues can be made COVID19 safe as pandemic keeps them shut sitting in a car park sounds like a good night out
492,RAFALOCA1,1302216013363245056,2020-09-05 15:04:26+00:00,,daniel correlation flu shots tcells tcells exposed prior corona virus correct flu shot prevents acquiring tcell,Daniel is there a correlation between flu shots and tcells To have tcells you have to been exposed to some prior corona virus correct Can the flu shot prevents you from acquiring tcell
493,chesen53,1302216012604080128,2020-09-05 15:04:26+00:00,,coronavirus pandemic put many things hold real estate continues chug along sales listings persist across country markets harder hit others home prices rising throwing wrench,The coronavirus pandemic has put many things on hold but real estate continues to chug along Sales and listings persist across the country with some markets harder hit than others And home prices are rising throwing a wrench in
494,Indiaclicking_,1302216002101555200,2020-09-05 15:04:23+00:00,,coronavirus rate growth africa slowing,Coronavirus Is the rate of growth in Africa slowing down
495,LiveLifeLuvWell,1302215995742990336,2020-09-05 15:04:22+00:00,,figure taller person coronavirus manchild death smh either way dont want either one come mine geesh,I figure the taller person is Coronavirus and the manchild is Death SMH Either way I dont want either one to come for me and mine Geesh
496,ZaleskiLuke,1302215994195292160,2020-09-05 15:04:21+00:00,,got 54 times trump downplayed coronavirus washington post,How we got here 54 times Trump downplayed the coronavirus The Washington Post
498,middletonlord,1302215987547303936,2020-09-05 15:04:20+00:00,,saying school age children guinea pigs prove disprove children carry virus home vulnerable family members bbc news coronavirus primary schools greater risk home pupils staff,So what you are saying is that school age children are the guinea pigs to prove or disprove children can carry virus home to vulnerable family members BBC News Coronavirus Primary schools no greater risk than home for pupils and staff
500,Tim61647440,1302220089840656384,2020-09-05 15:20:38+00:00,,pitty coronavirus doesnt get tge attention pays bs issues,Pitty the coronavirus doesnt get tge attention he pays to BS issues
502,_REALRAMEZ,1302220039949606912,2020-09-05 15:20:26+00:00,,one lakh cases corona virus reported india every day think soon india come first position focus corona virus,There are more than one lakh cases of Corona virus being reported in India every day so think for yourself how soon India will come to the first position so just focus on Corona virus
503,nanthonyfrancis,1302220037722443776,2020-09-05 15:20:25+00:00,,canadas chief public health officer dr theresa tam recommended wearing mask sex prevent spread new coronavirus,Canadas chief public health officer Dr Theresa Tam has recommended wearing a mask while having sex to prevent the spread of the new coronavirus
504,StyleUpNow2017,1302220035797245952,2020-09-05 15:20:25+00:00,,new post coronavirus 3000 deaths due corona occur december shocking reports country,New post Coronavirus More than 3000 deaths due to corona can occur in December shocking reports from this country
505,kavita_sharma24,1302220034199224320,2020-09-05 15:20:24+00:00,,coronavirus 3000 deaths due corona occur december shocking reports country,Coronavirus More than 3000 deaths due to corona can occur in December shocking reports from this country
506,BradHiker,1302220032731156480,2020-09-05 15:20:24+00:00,#COVID19 #coronavirus,192146 dead covid19 coronavirus,192146 dead COVID19 coronavirus
507,KevinBu85562486,1302220031942590464,2020-09-05 15:20:24+00:00,,coronavirus come man,coronavirus come on man
508,pezzhedzz,1302220024925630464,2020-09-05 15:20:22+00:00,,coronavirus,Now do coronavirus
509,LFCCORNERS,1302220023537295360,2020-09-05 15:20:22+00:00,#LFC #Tsimikas,according reports greece lfc defender kostas tsimikas tested positive coronavirus get well soon lfcliverpoolfcliverpoolanfieldynwakopklopppremierleaguechampionsleaguekostasdefendercovid19ftblliverpoolcornersfootballfootychampions,According to reports in Greece LFC defender Kostas Tsimikas has tested positive for coronavirus Get well soon lfcliverpoolfcliverpoolanfieldynwakopklopppremierleaguechampionsleaguekostasdefendercovid19ftblliverpoolcornersfootballfootychampions
510,Bexxie_x,1302220018525130752,2020-09-05 15:20:21+00:00,,comes making children pick people litter coronavirus going around important 2 keep children safe making pick people litter like making picking someone else facemask wrong,Not when it comes to making children pick other people litter up when coronavirus is going around If it was that important 2 you to keep the children safe why are you making them pick other people litter up its just like making them picking someone else facemask up its wrong
511,steveha25441200,1302220017564516352,2020-09-05 15:20:20+00:00,,got cold youve got coronavirus one add figures doom fear,Got a cold Youve got a Coronavirus One more to add to the figures of doom and fear
512,SouthBaltimore,1302220017426145280,2020-09-05 15:20:20+00:00,,coronavirus latest baltimore city move fully phase 2 reopening tuesday,Coronavirus Latest Baltimore City To Move Fully In Phase 2 Reopening On Tuesday
513,jazzwind,1302220016918704128,2020-09-05 15:20:20+00:00,,thanks trumps coronavirus policies lack leadership america lost 22 million jobs come back losses still exceed total great depression,Thanks to Trumps coronavirus policies and lack of leadership America lost 22 million jobs Some have come back but losses still exceed total for Great Depression
514,ARichRuby,1302220006361567232,2020-09-05 15:20:18+00:00,,proof cancel culture doesnt work coronavirus still,Proof that cancel culture doesnt work Coronavirus is still out there
516,DanielBostock4,1302219993342513152,2020-09-05 15:20:15+00:00,,excess deaths 201718 flu season total exaggerated number people uk died coronavirus,There were more excess deaths during the 201718 flu season than the total exaggerated number of people in the UK who have died from coronavirus
517,ByronCalloway1,1302219987009105920,2020-09-05 15:20:13+00:00,,kill us coronavirus young people hit tipping point cause second wave consultant david hepburn age group likely diagnosed coronavirus moment people 20s,This is how they will kill us Coronavirus in young people will hit tipping point and cause second wave consultant David Hepburn The age group most likely to be diagnosed with coronavirus at the moment is people in their 20s
518,EnglishFars,1302219985625001984,2020-09-05 15:20:13+00:00,,president rouhani raps us stricter sanctions iran amid coronavirus outbreak,President Rouhani Raps US for Stricter Sanctions against Iran amid Coronavirus Outbreak
519,Lock45upnow,1302219982596722688,2020-09-05 15:20:12+00:00,,predicting 400k death due corona virus january 2021 tweeting putting jewelry dude,They are predicting 400k death due to corona virus by January 2021 and you tweeting about putting jewelry on some dude
520,Celeste_Vogel,1302219981766234112,2020-09-05 15:20:12+00:00,#coronavirus,global coronavirus deaths surpassed 800 000 mark latest research swiss experts unravel true death toll,Global coronavirus deaths have now surpassed the 800 000 mark With the latest research our Swiss Re experts unravel the true death toll
521,wunna96,1302219946953527296,2020-09-05 15:20:04+00:00,,1 twitters controversial hated suspended 300k coronavirus stan ny times best selling author virgin father two grateful everything,1 Twitters Most Controversial Most Hated Suspended 300K Coronavirus stan NY Times best selling author virgin father of two grateful for everything
525,AJENews,1302219944571138048,2020-09-05 15:20:03+00:00,,iraq hospitals fear losing control coronavirus cases surge,Iraq hospitals fear losing control as coronavirus cases surge
526,alt_brainnews,1302219943992340480,2020-09-05 15:20:03+00:00,,heres democrats media coronavirus vaccine possibly ready soon october,Heres How Democrats And The Media Have Coronavirus Vaccine Possibly Ready as Soon as October
527,WesternCuIture,1302219934265569280,2020-09-05 15:20:01+00:00,,antilockdown melbourne activist cant talk anything coronavirus via mailonline,Antilockdown Melbourne activist cant talk about ANYTHING coronavirus via MailOnline
528,pattipetersonny,1302219931858219008,2020-09-05 15:20:00+00:00,#LaziestPresidentEver #Resign,david dennison john barron john miller send letters tweeting day also golf course wouldnt dream focusing trade deficit coronavirus labor day weekend laziestpresidentever resign,Did David Dennison John Barron John Miller send you letters Will you be tweeting all day or will there also be golf Of course you wouldnt dream of focusing on the trade deficit or the coronavirus Its Labor Day Weekend LaziestPresidentEver Resign
529,DeputyMayorofGM,1302219930692182016,2020-09-05 15:20:00+00:00,,know isnt easy everyone selfisolate support available help stop coronavirus area local community hubs also help,We know it isnt easy for everyone to selfisolate Support is available to help you do this and stop coronavirus in our area Our local community hubs can also help
530,sabreen_sayd,1302219930033512448,2020-09-05 15:20:00+00:00,,coronavirus pandemic marks end romance market society hyperindividualism,The coronavirus pandemic marks the end of our romance with market society and hyperindividualism
531,KellySixxUK,1302219929261834240,2020-09-05 15:19:59+00:00,,turns ants cant get corona virus little anty bodies,Turns out ants cant get corona virus They have little anty bodies
